Timestamp,Domain,Mode,Server_IP,Step,Response,RTT(s),Total_Time(s),Cache_Status
2025-10-28 08:49:21,huhgmbh.com,Rec,-,huhgmbh.com,Failed,0.0000,0.1984,HIT
2025-10-28 08:49:22,redcrosseth.org,Rec,199.249.112.1,redcrosseth.org,Referral(NoGlue),0.0919,0.1013,HIT
2025-10-28 08:49:22,redcrosseth.org,Rec,-,redcrosseth.org,Failed,0.0000,0.1134,HIT
2025-10-28 08:49:22,lookpage.org,Rec,199.249.112.1,lookpage.org,Empty Response,0.0860,0.0939,HIT
2025-10-28 08:49:22,lookpage.org,Rec,-,lookpage.org,Failed,0.0000,0.1060,HIT
2025-10-28 08:49:22,mplus.hk,Rec,198.41.0.4,.,Referral,0.1757,0.2368,MISS
2025-10-28 08:49:22,mplus.hk,Rec,203.119.87.218,hk,Referral(NoGlue),0.1825,0.4423,MISS
2025-10-28 08:49:22,mplus.hk,Rec,-,hk,Failed,0.0000,0.4500,MISS
2025-10-28 08:49:23,sandieskorner.com,Rec,192.41.162.30,sandieskorner.com,Empty Response,0.1771,0.1837,HIT
2025-10-28 08:49:23,sandieskorner.com,Rec,-,sandieskorner.com,Failed,0.0000,0.1970,HIT
2025-10-28 08:49:23,sinemagrafik.com,Rec,192.41.162.30,sinemagrafik.com,Empty Response,0.1540,0.1595,HIT
2025-10-28 08:49:23,sinemagrafik.com,Rec,-,sinemagrafik.com,Failed,0.0000,0.1681,HIT
2025-10-28 08:49:23,itattoos.org,Rec,199.249.112.1,itattoos.org,Empty Response,0.0998,0.1045,HIT
2025-10-28 08:49:23,itattoos.org,Rec,-,itattoos.org,Failed,0.0000,0.1152,HIT
2025-10-28 08:49:24,lgmonitorreview.nl,Rec,194.0.25.24,lgmonitorreview.nl,Empty Response,0.2656,0.2710,HIT
2025-10-28 08:49:24,lgmonitorreview.nl,Rec,-,lgmonitorreview.nl,Failed,0.0000,0.2835,HIT
2025-10-28 08:49:24,sscw.ee,Rec,198.41.0.4,.,Referral,0.1518,0.2305,MISS
2025-10-28 08:49:24,sscw.ee,Rec,194.146.106.110,ee,Referral(NoGlue),0.3355,0.5964,MISS
2025-10-28 08:49:24,sscw.ee,Rec,-,ee,Failed,0.0000,0.6122,MISS
2025-10-28 08:49:25,nucre.com,Rec,192.41.162.30,nucre.com,Referral(NoGlue),0.1596,0.1674,HIT
2025-10-28 08:49:25,nucre.com,Rec,-,nucre.com,Failed,0.0000,0.1778,HIT
2025-10-28 08:49:25,cornesoft.com,Rec,192.41.162.30,cornesoft.com,Empty Response,0.1681,0.1792,HIT
2025-10-28 08:49:25,cornesoft.com,Rec,-,cornesoft.com,Failed,0.0000,0.2090,HIT
2025-10-28 08:49:25,mattselznick.com,Rec,192.41.162.30,mattselznick.com,Referral,0.1650,0.1817,HIT
2025-10-28 08:49:26,mattselznick.com,Rec,162.159.26.14,mattselznick.com,Answer,0.3587,0.5572,HIT
2025-10-28 08:49:26,horn-elektronik.com,Rec,192.41.162.30,horn-elektronik.com,Referral(NoGlue),0.2418,0.2644,HIT
2025-10-28 08:49:26,horn-elektronik.com,Rec,-,horn-elektronik.com,Failed,0.0000,0.2770,HIT
2025-10-28 08:49:26,rousing.dk,Rec,193.163.102.222,rousing.dk,Referral(NoGlue),0.2416,0.2595,HIT
2025-10-28 08:49:26,rousing.dk,Rec,-,rousing.dk,Failed,0.0000,0.2721,HIT
2025-10-28 08:49:27,i12.de,Rec,194.0.0.53,i12.de,Referral(NoGlue),0.2658,0.2804,HIT
2025-10-28 08:49:27,i12.de,Rec,-,i12.de,Failed,0.0000,0.2915,HIT
2025-10-28 08:49:27,casco.com,Rec,192.41.162.30,casco.com,Referral(NoGlue),0.2000,0.2173,HIT
2025-10-28 08:49:27,casco.com,Rec,-,casco.com,Failed,0.0000,0.2250,HIT
2025-10-28 08:49:27,ambassadorsspfhf.org,Rec,199.249.112.1,ambassadorsspfhf.org,Empty Response,0.0866,0.0932,HIT
2025-10-28 08:49:27,ambassadorsspfhf.org,Rec,-,ambassadorsspfhf.org,Failed,0.0000,0.1026,HIT
2025-10-28 08:49:31,capella.edu,Rec,192.31.80.30,capella.edu,No Response,3.0066,3.0088,HIT
2025-10-28 08:49:31,capella.edu,Rec,-,capella.edu,Failed,0.0000,3.0212,HIT
2025-10-28 08:49:31,nipslab.org,Rec,199.249.112.1,nipslab.org,Referral(NoGlue),0.0932,0.1022,HIT
2025-10-28 08:49:31,nipslab.org,Rec,-,nipslab.org,Failed,0.0000,0.1125,HIT
2025-10-28 08:49:31,webxtrap.com,Rec,192.41.162.30,webxtrap.com,Referral,0.1679,0.1880,HIT
2025-10-28 08:49:31,webxtrap.com,Rec,109.201.142.225,webxtrap.com,Answer,0.1960,0.4031,HIT
2025-10-28 08:49:32,stopallthathating.com,Rec,192.41.162.30,stopallthathating.com,Empty Response,0.1604,0.1666,HIT
2025-10-28 08:49:32,stopallthathating.com,Rec,-,stopallthathating.com,Failed,0.0000,0.1766,HIT
2025-10-28 08:49:32,ovtoc.com,Rec,192.41.162.30,ovtoc.com,Referral,0.1823,0.1932,HIT
2025-10-28 08:49:32,ovtoc.com,Rec,91.195.241.8,ovtoc.com,Answer,0.2916,0.5078,HIT
2025-10-28 08:49:33,vaco.ru,Rec,193.232.128.6,vaco.ru,Referral(NoGlue),0.2595,0.2701,HIT
2025-10-28 08:49:33,vaco.ru,Rec,-,vaco.ru,Failed,0.0000,0.2814,HIT
2025-10-28 08:49:36,ku.edu,Rec,192.31.80.30,ku.edu,No Response,3.0096,3.0149,HIT
2025-10-28 08:49:36,ku.edu,Rec,-,ku.edu,Failed,0.0000,3.0317,HIT
2025-10-28 08:49:36,amedeos.net,Rec,192.55.83.30,amedeos.net,Referral,0.1895,0.1996,HIT
2025-10-28 08:49:36,amedeos.net,Rec,2603:5:2161::d,amedeos.net,No Response,0.0032,0.2140,HIT
2025-10-28 08:49:36,amedeos.net,Rec,-,amedeos.net,Failed,0.0000,0.2254,HIT
2025-10-28 08:49:37,thankfullyyours.com,Rec,192.41.162.30,thankfullyyours.com,Referral,0.1648,0.1772,HIT
2025-10-28 08:49:37,thankfullyyours.com,Rec,2603:5:21a0::7,thankfullyyours.com,No Response,0.0053,0.1925,HIT
2025-10-28 08:49:37,thankfullyyours.com,Rec,-,thankfullyyours.com,Failed,0.0000,0.2041,HIT
2025-10-28 08:49:37,elettronix.com,Rec,192.41.162.30,elettronix.com,Referral(NoGlue),0.1929,0.2047,HIT
2025-10-28 08:49:37,elettronix.com,Rec,-,elettronix.com,Failed,0.0000,0.2165,HIT
2025-10-28 08:49:37,meintrendyhandy.de,Rec,194.0.0.53,meintrendyhandy.de,Referral(NoGlue),0.2348,0.2559,HIT
2025-10-28 08:49:37,meintrendyhandy.de,Rec,-,meintrendyhandy.de,Failed,0.0000,0.2695,HIT
2025-10-28 08:49:38,a-loud.com,Rec,192.41.162.30,a-loud.com,Referral,0.2048,0.2320,HIT
2025-10-28 08:49:38,a-loud.com,Rec,1.226.85.4,a-loud.com,Answer,0.1757,0.4243,HIT
2025-10-28 08:49:38,hznzcn.com,Rec,192.41.162.30,hznzcn.com,Referral(NoGlue),0.1528,0.1625,HIT
2025-10-28 08:49:38,hznzcn.com,Rec,-,hznzcn.com,Failed,0.0000,0.1732,HIT
2025-10-28 08:49:38,zilch.org,Rec,199.249.112.1,zilch.org,Referral(NoGlue),0.1012,0.1111,HIT
2025-10-28 08:49:38,zilch.org,Rec,-,zilch.org,Failed,0.0000,0.1220,HIT
2025-10-28 08:49:39,metabans.com,Rec,192.41.162.30,metabans.com,Referral,0.1531,0.1755,HIT
2025-10-28 08:49:39,metabans.com,Rec,108.162.193.146,metabans.com,Answer,0.0470,0.2389,HIT
2025-10-28 08:49:39,tretsomshop.nl,Rec,194.0.25.24,tretsomshop.nl,Referral(NoGlue),0.0407,0.0503,HIT
2025-10-28 08:49:39,tretsomshop.nl,Rec,-,tretsomshop.nl,Failed,0.0000,0.0592,HIT
2025-10-28 08:49:39,gba4iosapp.com,Rec,192.41.162.30,gba4iosapp.com,Referral,0.1609,0.1906,HIT
2025-10-28 08:49:39,gba4iosapp.com,Rec,2001:4860:4802:32::6b,gba4iosapp.com,No Response,0.0030,0.2029,HIT
2025-10-28 08:49:39,gba4iosapp.com,Rec,-,gba4iosapp.com,Failed,0.0000,0.2078,HIT
2025-10-28 09:28:55,google.com,Rec,198.41.0.4,.,Referral,0.2763,0.3032,MISS
2025-10-28 09:28:56,google.com,Rec,192.41.162.30,com,Referral,0.1776,0.5009,MISS
2025-10-28 09:28:56,google.com,Rec,2001:4860:4802:34::a,google.com,No Response,0.0019,0.5089,MISS
2025-10-28 09:28:56,google.com,Rec,-,google.com,Failed,0.0000,0.5188,MISS
2025-10-28 09:31:29,google.com,Rec,198.41.0.4,.,Referral,0.2462,0.2654,MISS
2025-10-28 09:31:29,google.com,Rec,192.41.162.30,com,Referral(NoGlue),0.1527,0.4526,MISS
2025-10-28 09:31:29,google.com,Rec,-,com,Failed,0.0000,0.4600,MISS
2025-10-28 09:34:26,google.com,Rec,198.41.0.4,.,Referral,0.1708,0.2030,MISS
2025-10-28 09:34:26,google.com,Rec,192.41.162.30,com,Referral(NoGlue),0.1505,0.3735,MISS
2025-10-28 09:34:26,google.com,Rec,-,com,Failed,0.0000,0.3825,MISS
2025-10-28 09:48:17,google.com,Recursive,198.41.0.4,.,Referral,0.2807,0.3014,MISS
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,No Response,3.0047,3.0083,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,3.0234,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1505,3.2112,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,3.2196,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1640,3.4146,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,3.4266,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1507,3.6082,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,3.6169,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1555,3.8146,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,3.8307,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1478,4.0195,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,4.0299,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1431,4.2105,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,4.2200,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1472,4.3950,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,4.4068,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1595,4.5984,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,4.6086,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1546,4.7992,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,4.8101,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1516,4.9955,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,5.0064,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1724,5.2325,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,5.2420,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1811,5.4608,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,5.4715,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1681,5.6852,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,5.6976,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1747,5.9124,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,5.9239,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1543,6.1274,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,6.1383,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1459,6.3174,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,6.3278,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1595,6.5153,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,6.5268,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1587,6.7382,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,6.7495,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1545,6.9749,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,6.9886,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1510,7.1666,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,7.1781,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1952,7.4087,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,7.4181,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1732,7.6209,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,7.6312,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1889,7.8640,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,7.8744,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1636,8.0801,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,8.0909,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1762,8.3035,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,8.3160,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1727,8.5304,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,8.5405,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1597,8.7407,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,8.7518,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1827,8.9886,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,8.9991,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1565,9.2128,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,9.2282,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1800,9.4462,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,9.4683,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1730,9.6780,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,9.6873,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1851,9.9115,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,9.9203,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1889,10.1383,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,10.1497,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2178,10.4007,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,10.4107,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1777,10.6186,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,10.6289,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1546,10.8148,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,10.8374,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1834,11.0524,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.0628,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2011,11.2947,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.3045,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1454,11.4885,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.4992,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1475,11.6790,HIT
2025-10-28 09:50:32,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.6895,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1636,11.8961,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,11.9056,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1529,12.0953,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.1045,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1653,12.3114,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.3249,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1654,12.5694,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.5805,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1485,12.7598,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.7692,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1781,12.9841,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,12.9954,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1874,13.2166,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,13.2270,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1680,13.4302,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,13.4421,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1570,13.6405,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,13.6544,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1466,13.8471,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,13.8554,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1690,14.0594,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,14.0719,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1993,14.3078,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,14.3191,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1696,14.5298,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,14.5406,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1636,14.7520,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,14.7633,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1497,14.9539,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,14.9655,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1577,15.1616,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,15.1739,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1943,15.4143,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,15.4261,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1632,15.6230,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,15.6343,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1552,15.8284,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,15.8402,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1477,16.0205,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.0315,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1484,16.2121,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.2200,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2495,16.5048,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.5143,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1473,16.6997,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.7094,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1821,16.9806,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,16.9923,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1874,17.2161,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,17.2280,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1928,17.4534,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,17.4628,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2188,17.7075,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,17.7166,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1544,17.8965,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,17.9068,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1866,18.1227,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,18.1361,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2158,18.3830,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,18.3944,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1488,18.5801,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,18.5919,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1839,18.8055,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,18.8154,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2206,19.0666,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,19.0763,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1728,19.2758,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,19.2878,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.1496,19.4683,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,19.4793,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,192.41.162.30,ns2.google.com,Referral(NoGlue),0.2700,19.8083,HIT
2025-10-28 09:50:33,ns2.google.com,Recursive,-,ns2.google.com,Failed,0.0000,19.8153,HIT
